Country,Year,Energyinst Consuption (tb/d),Energyinst Reserves (tmb),Energyinst Capacity (tb/d),Energyinst Production (tb/d),Energyinst Throughput (tb/d)
Iraq,1987.0,266.0779950065121,100.0,669.9999999999999,2391.277260273973,359.04950684931515
Ireland,1987.0,86.66799999999999,,55.99999999999999,,31.000000000000004
Israel,1987.0,146.15928767123287,,270.0,,142.22208219178083
Italy,1987.0,1845.1564931506848,0.68121,2591.0,81.80945753424658,1407.259589041096
Japan,1987.0,4709.381557727473,,4460.999999999999,,2910.0
Kazakhstan,1987.0,371.7882191780822,,360.0,523.0638356164383,0.0
Kuwait,1987.0,142.8001095890411,94.525,844.0,1072.0,671.5886845000803
Latvia,1987.0,76.96758904109593,,,,
Libya,1987.0,,22.8,,1003.0000000000001,
Lithuania,1987.0,153.5806575342466,,240.0,,0.0
Luxembourg,1987.0,26.631205479452056,,,,
Malaysia,1987.0,181.15987030120135,1.8320940000000001,213.00000000000003,494.0,152.0637371804332
Mexico,1987.0,1448.3223554074712,28.488300000000002,1462.0,2878.9999999999995,1215.775890410959
Middle Africa,1987.0,85.74945035909458,,,,
Morocco,1987.0,93.46,,154.00000000000003,,91.31372602739727
Netherlands,1987.0,691.532684911507,,1363.0000000000002,,1039.5546575342466
Netherlands Antilles,1987.0,,,320.0,,194.7972602739726
New Zealand,1987.0,80.41036259011177,,87.99999999999999,,67.03487584380181
Nigeria,1987.0,,15.979999999999999,270.0,1353.0,143.42701369863016
North Macedonia,1987.0,0.0,,,,
Norway,1987.0,209.32926027397264,6.636084572939421,240.0,1054.0,182.52704109589044
Oman,1987.0,26.677876712328764,4.105200000000001,80.0,588.0,43.236958904109585
Other Africa,1987.0,,0.9545800000000001,928.0,218.84679452054795,583.3033260273974
Other Asia Pacific,1987.0,175.63670965956888,0.6705,227.0,121.20970351150658,94.69410825463757
Other CIS,1987.0,257.54511428379607,,0.0,51.224657534246575,0.0
Other Caribbean,1987.0,548.6144236756794,,,,
Other Europe,1987.0,,2.1630639950449,749.0,684.0044109589041,329.44835682156156
Other Europe ,1987.0,474.11181912328766,,,,
Other Middle East,1987.0,378.1406301369863,0.1267,530.0,51.692301369863024,377.9267671232876
Other Northern Africa,1987.0,205.27256371819956,,,,
Other S. & Cent. America,1987.0,,0.61612,1548.0,85.64846575342466,811.8146077840061
Other South America,1987.0,82.92211701607519,,,,
Other Southern Africa,1987.0,5.646965450974364,,,,
Pakistan,1987.0,179.80764383561643,,113.0,,116.0
Peru,1987.0,136.93257534246573,0.48040000000000005,187.00000000000003,164.64424931506852,171.9638082191781
Philippines,1987.0,183.93424657534248,,290.99999999999994,,167.06375342465756
Poland,1987.0,349.2115890410959,,361.00000000000006,,287.00000000000006
Portugal,1987.0,194.16658715068493,,290.99999999999994,,151.0
Qatar,1987.0,28.59328767123288,4.5,62.00000000000001,314.85643835616435,36.77049315068493
Republic of Congo,1987.0,,0.695,,,
Republic of Congo ,1987.0,,,,122.53249315068496,
Romania,1987.0,346.61756164383564,1.286,618.0,210.64942465753424,595.8386301400001
Russian Federation,1987.0,5050.794876712329,,7138.000000000001,11416.333424657534,0.0
Saudi Arabia,1987.0,1063.0879079901665,169.58500000000004,1565.0,4450.150000000001,1336.670684931507
Singapore,1987.0,280.19073972602746,,903.0,,669.9999999999999
Slovakia,1987.0,117.36967123287671,,200.0,,165.75840513673552
Slovenia,1987.0,0.0,,,,
South Africa,1987.0,302.6496712328767,,324.0,,233.33498630136987
South Korea,1987.0,621.6000000000001,,750.5,,578.0
South Sudan,1987.0,,,,0.0,
Spain,1987.0,944.401780821918,,1311.9999999999998,,931.532579813918
Sri Lanka,1987.0,35.698566356164385,,,,
Sudan,1987.0,,0.3,,0.0,
Sweden,1987.0,436.0547629840791,,439.0,,327.00000000000006
Switzerland,1987.0,261.18852054794525,,132.0,,81.0
Syria,1987.0,,1.72,,230.8821917808219,
Taiwan,1987.0,420.8289875892728,,569.9999999999999,,343.8606102887882
Thailand,1987.0,253.34660881490655,0.104,178.99999999999997,44.77598027397261,176.60400000000004
Trinidad & Tobago,1987.0,21.457013698630135,0.6195,300.0,155.0,88.80345205479452
Tunisia,1987.0,,1.7249999999999999,,105.61652054794521,
Turkey,1987.0,443.5250684931507,,703.0000000000001,,441.99999999999994
Turkmenistan,1987.0,69.64461616952111,,170.6986301369863,135.43013698630133,0.0
US,1987.0,16665.05001369863,35.403000000000006,15914.999999999998,9943.978000000001,12854.0
USSR,1987.0,0.0,59.0,0.0,0.0,9730.7456986
Ukraine,1987.0,1330.1576712328776,,1293.0,,0.0
United Arab Emirates,1987.0,223.98016438356166,98.105,180.0,1471.287,184.61558904109586
United Kingdom,1987.0,1604.883369863014,5.175,1823.0,2612.3218630136985,1398.7246881772394
Uzbekistan,1987.0,214.8099927991028,,174.99999999999997,64.27123287671233,0.0
Venezuela,1987.0,418.9150438356164,58.101,1243.0,1910.0000000000002,924.514
Vietnam,1987.0,52.5325639772126,0.0219,0.0,5.676712328767125,0.0
Western Africa,1987.0,285.492105338275,,,,
Yemen,1987.0,,1.0499999999999998,,26.0,
Algeria,1988,,9.2,,,
Angola,1988,,1.9999999999999998,,,
Argentina,1988,,2.2799,,,
Australia,1988,,3.18893404713195,,,
Azerbaijan,1988,,,,,
Brazil,1988,,2.8161369643439613,,,
Brunei,1988,,1.2000000000000002,,,
Canada,1988,,41.46775989315925,,,
Chad,1988,,0,,,
China,1988,,17.2836269,,,
Colombia,1988,,2.05,,,
Denmark,1988,,0.5409237239711,,,
Ecuador,1988,,0.8852404162601099,,,
Egypt,1988,,4.2705,,,
Equatorial Guinea,1988,,,,,
Gabon,1988,,0.9300000000000002,,,
India,1988,,4.4635,,,
Indonesia,1988,,9,,,
Iran,1988,,92.86,,,
Iraq,1988,,100,,,
Italy,1988,,0.802314,,,
Kazakhstan,1988,,,,,
Kuwait,1988,,94.525,,,
Libya,1988,,22.8,,,
Malaysia,1988,,1.914858,,,
Mexico,1988,,27.8906,,,
Nigeria,1988,,15.999999999999998,,,
Norway,1988,,8.15646905014011,,,
Oman,1988,,4.142,,,
Other Africa,1988,,0.9562533333333334,,,
Other Asia Pacific,1988,,0.9756999999999998,,,
Other CIS,1988,,,,,
Other Europe,1988,,2.2402275628133497,,,
Other Middle East,1988,,0.113619,,,
Other S. & Cent. America,1988,,0.6081999999999999,,,
Peru,1988,,0.853,,,
Qatar,1988,,4.5,,,
Republic of Congo,1988,,0.75,,,
Romania,1988,,1.231,,,
Russian Federation,1988,,,,,
Saudi Arabia,1988,,254.989,,,
South Sudan,1988,,,,,
Sudan,1988,,0.3,,,
Syria,1988,,1.8,,,
Thailand,1988,,0.104,,,
Trinidad & Tobago,1988,,0.613,,,
Tunisia,1988,,1.79,,,
Turkmenistan,1988,,,,,
US,1988,,35.063,,,
USSR,1988,,59,,,
United Arab Emirates,1988,,98.105,,,
United Kingdom,1988,,4.275,,,
Uzbekistan,1988,,,,,
Venezuela,1988,,58.50500000000001,,,
Vietnam,1988,,0.0511,,,
Yemen,1988,,2.0000000000000004,,,
Algeria,1988.0,181.7583606557377,,434.00000000000006,1232.921475409836,436.29521857923504
Angola,1988.0,,,,451.88852459016397,
Argentina,1988.0,469.23360655737713,,682.0,481.2021857923497,398.243306010929
Australia,1988.0,662.0842783575904,,659.9999999999999,592.6893654963421,512.6794262295082
Austria,1988.0,215.31699453551911,,200.99999999999997,,136.39886303278686
Azerbaijan,1988.0,161.8584153005463,,720.0000000000001,279.9781420765027,0.0
Bahrain,1988.0,,,260.0,,242.29054644808747
Bangladesh,1988.0,35.80368852459017,,31.0,,23.031420287538708
Belarus,1988.0,555.7471584699456,,780.0,,0.0
Belgium,1988.0,466.3313387978142,,686.0,,590.9999999999999
Brazil,1988.0,1229.913728851796,,1404.0000000000002,573.515354872111,1187.6400024207262
Brunei,1988.0,,,,150.00000000000003,
Bulgaria,1988.0,216.95639344262293,,277.0,,263.2391267526353
Canada,1988.0,1906.4218829780648,,1847.8457595712284,2002.4185139874126,1479.2074790247418
Central America,1988.0,125.79946465547937,,,,
Chad,1988.0,,,,0.0,
Chile,1988.0,118.75079234972678,,148.0,,96.05103825136612
China,1988.0,2116.144407825053,,2560.291794960218,2744.744535519126,2035.0000000000002
China Hong Kong SAR,1988.0,115.28008196721314,,,,
Colombia,1988.0,188.3165540014379,,227.00000000000003,380.0,220.17499999999995
Croatia,1988.0,0.0,,,,
Curacao,1988.0,,,0.0,,0.0
Cyprus,1988.0,28.086857923497266,,,,
Czech Republic,1988.0,197.9945081967213,,177.0,,188.0
Denmark,1988.0,193.1189890710383,,174.0,95.99999999999999,163.0
Eastern Africa,1988.0,209.398552743814,,,,
Ecuador,1988.0,103.01959016393442,,146.5,309.0,116.891
Egypt,1988.0,428.6905737704917,,576.0,868.7685792349727,450.0740163934426
Equatorial Guinea,1988.0,,,,0.0,
Estonia,1988.0,65.95707255550026,,,,
Finland,1988.0,225.14459016393442,,239.99999999999997,,187.8695622677596
France,1988.0,1807.4407923497267,,1815.0,,1388.1939013538467
Gabon,1988.0,,,,177.59704918032787,
Germany,1988.0,2723.1808469945354,,2077.0,,1883.0
Greece,1988.0,273.2858469945355,,403.00000000000006,,282.6856511538153
Guyana,1988.0,,,,0.0,
Hungary,1988.0,192.34431693989072,,221.0,,173.00000000000003
Iceland,1988.0,12.227295081967213,,,,
India,1988.0,1069.485355191257,,1051.0,672.0956284153006,959.0
Indonesia,1988.0,517.2330327868852,,822.7,1372.9999999999998,673.9999999999999
Iran,1988.0,854.5267624245968,,1190.0000000000002,2349.4808743169397,677.286820897768
Iraq,1988.0,290.0602872086791,,669.9999999999999,2782.1508196721315,395.37939890710385
Ireland,1988.0,79.50396174863388,,56.0,,27.000000000000004
Israel,1988.0,159.87814207650274,,270.0,,129.99734972677595
Italy,1988.0,1876.3316120218578,,2475.0,100.23185519125683,1403.8151639344262
Japan,1988.0,4978.616030498485,,4323.999999999999,,2990.0
Kazakhstan,1988.0,372.8337704918033,,360.00000000000006,545.0893442622951,0.0
Kuwait,1988.0,137.38513661202185,,844.0,1286.0,781.6263387978141
Latvia,1988.0,68.84915300546443,,,,
Libya,1988.0,,,,1051.0,
Lithuania,1988.0,147.32046448087436,,239.99999999999997,,0.0
Luxembourg,1988.0,27.20825136612022,,,,
Malaysia,1988.0,193.6940572354095,,213.0,540.0,159.1743860463428
Mexico,1988.0,1434.9980005209907,,1462.0,2876.9999999999995,1201.839583871143
Middle Africa,1988.0,90.18142740985745,,,,
Morocco,1988.0,99.66500000000002,,154.0,,102.21945355191257
Netherlands,1988.0,726.6602350126776,,1358.9999999999998,,1088.7453278688527
Netherlands Antilles,1988.0,,,319.99999999999994,,200.27322404371586
New Zealand,1988.0,78.70285692163644,,87.99999999999999,,74.53559097060575
Nigeria,1988.0,,,275.0,1391.3490000000002,162.20128415300545
North Macedonia,1988.0,0.0,,,,
Norway,1988.0,196.3494262295082,,210.0,1196.0,165.90633879781421
Oman,1988.0,28.066016393442624,,79.99999999999999,625.0,41.83707650273224
Other Africa,1988.0,,,928.0,211.12046448087432,593.9503005464481
Other Asia Pacific,1988.0,175.30083774203462,,228.0,125.49589674273753,94.14160601942133
Other CIS,1988.0,261.1238429296427,,0.0,50.202185792349724,0.0
Other Caribbean,1988.0,552.7134030560303,,,,
Other Europe,1988.0,,,750.0,662.0808743169397,360.37164076236945
Other Europe ,1988.0,507.0778703551912,,,,
Other Middle East,1988.0,379.3467321281533,,530.0,52.66137978142076,373.24920765027315
Other Northern Africa,1988.0,210.93030797539998,,,,
Other S. & Cent. America,1988.0,,,1535.0,77.0825956284153,714.7767295351151
Other South America,1988.0,89.45886602298218,,,,
Other Southern Africa,1988.0,6.1494535027592265,,,,
Pakistan,1988.0,193.19254098360656,,113.0,,115.99999999999999
Peru,1988.0,133.98469945355194,,187.0,142.3027213114754,163.8034699453552
Philippines,1988.0,198.29234972677597,,291.0,,190.57999999999998
Poland,1988.0,356.7948633879782,,361.0,,310.0
Portugal,1988.0,205.5514465300546,,291.0,,150.0
Qatar,1988.0,30.261010928961753,,62.0,360.4218579234972,43.81978142076503
Republic of Congo ,1988.0,,,,136.14491803278688,
Romania,1988.0,324.37557377049177,,678.0000000000001,205.44095628415295,588.4027322399999
Russian Federation,1988.0,5000.701612021855,,7138.0,11372.755355191257,0.0
Saudi Arabia,1988.0,1093.1129841312318,,1565.0,5656.147,1491.9554098360654
Singapore,1988.0,322.2774863387978,,880.9999999999999,,746.0
Slovakia,1988.0,115.0484699453552,,200.0,,161.30005265845625
Slovenia,1988.0,0.0,,,,
South Africa,1988.0,332.18625851161585,,324.0,,257.07071038251365
South Korea,1988.0,739.1393989071038,,750.5,,701.0000000000001
South Sudan,1988.0,,,,0.0,
Spain,1988.0,975.6000546448086,,1312.0,,982.760737704918
Sri Lanka,1988.0,33.298216557377046,,,,
Sudan,1988.0,,,,0.0,
Sweden,1988.0,409.55687520412073,,439.0,,303.00000000000006
Switzerland,1988.0,261.7769672131148,,132.00000000000003,,78.0
Syria,1988.0,,,,268.19672131147547,
Taiwan,1988.0,486.11208686325523,,570.0,,363.0785690366299
Thailand,1988.0,288.2067843742563,,178.99999999999997,50.967261202185796,181.63900000000007
Trinidad & Tobago,1988.0,19.839726775956283,,300.0,151.0,88.28043715846997
Tunisia,1988.0,,,,103.88666666666668,
Turkey,1988.0,475.38106557377046,,703.0000000000001,,501.0
Turkmenistan,1988.0,69.48481825946007,,170.6986301369863,120.10109289617486,0.0
US,1988.0,17283.313005464483,,15655.000000000002,9764.689000000002,13246.0
USSR,1988.0,0.0,,0.0,0.0,9533.0054645
Ukraine,1988.0,1219.8148907103823,,1293.0,,0.0
United Arab Emirates,1988.0,267.78057377049174,,180.00000000000003,1544.474,184.61185792349727
United Kingdom,1988.0,1699.726830601093,,1814.0,2413.9010928961743,1519.0123224043714
Uzbekistan,1988.0,222.27215621662606,,175.0,60.35519125683061,0.0
Venezuela,1988.0,433.3914999999999,,1243.0000000000002,1997.9999999999998,1050.713
Vietnam,1988.0,55.01429231070278,,1.0000000000000002,13.95081967213115,0.761038226894831
Western Africa,1988.0,295.8322649379591,,,,
Yemen,1988.0,,,,170.0,
Algeria,1989.0,191.96917808219177,9.236,434.0,1276.3975342465753,416.8058904109589
Angola,1989.0,,2.074,,459.66361643835614,
Argentina,1989.0,434.20712328767127,2.1677,681.0000000000001,492.2865753424658,413.15093150684936
Australia,1989.0,691.0184483761419,3.10087669671805,661.9999999999999,562.3556549961128,532.4793150684932
Austria,1989.0,213.5788493150685,,201.0,,142.30721060273973
Azerbaijan,1989.0,158.36367123287675,,720.0,268.2109589041096,0.0
Bahrain,1989.0,,,259.99999999999994,,243.9986301369863
Bangladesh,1989.0,39.39123287671233,,31.000000000000004,,24.359699817553008
Belarus,1989.0,522.2218356164385,,780.0,,0.0
Belgium,1989.0,459.9922739726028,,693.0000000000001,,607.0
Brazil,1989.0,1267.8236922398753,2.759836868375759,1440.0,613.198388098951,1192.1173080789017
Brunei,1989.0,,1.1517,,150.0,
Bulgaria,1989.0,212.91306849315066,,276.99999999999994,,263.96032983962886
Canada,1989.0,1977.1051821926524,41.295702120261225,1885.2261048219289,1961.4562282686823,1511.2219815036572
Central America,1989.0,131.66044113426466,,,,
Chad,1989.0,,0.0,,0.0,
Chile,1989.0,132.80917808219178,,147.99999999999997,,114.66931506849316
China,1989.0,2224.4563751337732,16.058490700000004,2699.069882010985,2764.112876712329,2114.0
China Hong Kong SAR,1989.0,123.30939726027397,,,,
Colombia,1989.0,193.92290732107082,1.98,227.0,407.00000000000006,242.72100000000003
Croatia,1989.0,0.0,,,,
Curacao,1989.0,,,0.0,,0.0
Cyprus,1989.0,29.138356164383556,,,,
Czech Republic,1989.0,189.6198904109589,,177.00000000000003,,186.0
Denmark,1989.0,186.90372602739728,0.6289810743850001,193.00000000000003,112.0,168.0
Eastern Africa,1989.0,211.84286090830244,,,,
Ecuador,1989.0,108.27660273972604,0.8424071450792622,146.50000000000003,285.99999999999994,106.373
Egypt,1989.0,446.3178630136987,4.299999999999999,583.0,878.022191780822,463.0350958904109
Equatorial Guinea,1989.0,,,,0.0,
Estonia,1989.0,68.12521677914485,,,,
Finland,1989.0,225.71158904109595,,201.0,,169.0156621369863
France,1989.0,1857.1613972602743,,1699.0,,1412.4608767123289
Gabon,1989.0,,0.9586000000000001,,204.82019178082194,
Germany,1989.0,2571.5056986301365,,2017.9999999999998,,1805.0
Greece,1989.0,297.58367123287667,,403.0,,281.3715826060668
Guyana,1989.0,,,,0.0,
Hungary,1989.0,188.36547945205479,,220.99999999999997,,166.0
Iceland,1989.0,13.151534246575343,,,,
India,1989.0,1163.6973424657533,4.3454,1080.0,719.2067123287673,1044.0
Indonesia,1989.0,550.5799178082193,5.114,822.7,1481.0,682.0000000000001
Iran,1989.0,921.2627589893249,92.86,1170.0,2894.34191780822,836.7800678538699
Iraq,1989.0,331.98984132033996,100.0,650.0,2838.259726027398,418.11123287671234
Ireland,1989.0,82.12975342465754,,55.99999999999999,,27.0
Israel,1989.0,166.46830136986304,,270.0,,143.82865753424656
Italy,1989.0,1909.0724109589037,0.7644690000000001,2474.0,95.67474520547947,1454.2719999999997
Japan,1989.0,5102.8467132124615,,4323.999999999999,,3175.0
Kazakhstan,1989.0,382.03657534246616,,360.0,556.3876712328768,0.0
Kuwait,1989.0,135.93145205479453,97.12500000000001,844.0,1408.0,801.7212602739725
Latvia,1989.0,69.0377808219178,,,,
Libya,1989.0,,22.8,,1164.0000000000002,
Lithuania,1989.0,151.61350684931512,,240.0,,0.0
Luxembourg,1989.0,29.96290410958904,,,,
Malaysia,1989.0,202.92266679921985,1.8452610000000003,220.0,589.0,164.37684430158734
